Início dos relatórios;Término dos relatórios;Nome da campanha;Veiculação da campanha;Orçamento do conjunto de anúncios;Tipo de orçamento do conjunto de anúncios;Configuração de atribuição;Resultados;Indicador de resultados;Alcance;Impressões;Custo por resultados;Valor gasto (BRL);Término;Frequência;Cliques no link únicos;CTR (todos);Ativações de apps;Custo por ativação de app (BRL);Ativações do app únicas;Custo por ativação do app única (BRL);Eventos personalizados;Sales Event(Only);ARR;ARR(One-time actv);Activation Sales;One-time Activation Sales;ROAS Transacional;IQ Transacional;ROAS Faturamento;IQ Faturamento
2022-09-09;2022-09-09;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;38;actions:link_click;12736;18175;1,766316;67,12;Contínuo;1,427057;38;0,275103;2221;0,030221;1086;0,061805;245;217,8295;0,174388;0,08527;0,098077;0,20058;7624,0325;113,588089;381,201625;5,679404
2022-09-08;2022-09-08;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;41;0;8;0;4;3,5564;;;0,086741;0,44455;124,474;;6,2237;
2022-09-08;2022-09-08;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;117;0;25;0;18;16,0038;;;0,136785;0,640152;560,133;;28,00665;
2022-09-08;2022-09-08;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;46;actions:link_click;12997;23238;1,761739;81,04;2022-10-31;1,787951;46;0,262501;3025;0,02679;1250;0,064832;407;361,8637;0,232746;0,096176;0,119624;0,289491;12665,2295;156,283681;633,261475;7,814184
2022-09-08;2022-09-08;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;50;actions:link_click;12277;20960;1,3104;65,52;Contínuo;1,707257;49;0,305344;2253;0,029081;956;0,068536;272;241,8352;0,183514;0,077869;0,107339;0,252966;8464,232;129,18547;423,2116;6,459274
2022-09-07;2022-09-07;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;36;0;10;0;5;4,4455;;;0,123486;0,44455;155,5925;;7,779625;
2022-09-07;2022-09-07;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;117;0;38;0;19;16,8929;;;0,144384;0,44455;591,2515;;29,562575;
2022-09-07;2022-09-07;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;64;actions:link_click;14448;26401;1,412031;90,37;2022-10-31;1,827312;63;0,352259;4774;0,01893;1748;0,051699;628;558,3548;0,330426;0,120986;0,116957;0,319425;19542,418;216,248954;977,1209;10,812448
2022-09-07;2022-09-07;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;74;actions:link_click;12384;23209;0,921757;68,21;Contínuo;1,874112;72;0,374855;3802;0,017941;1440;0,047368;446;396,5386;0,307009;0,116279;0,104297;0,275374;13878,851;203,472379;693,94255;10,173619
2022-09-06;2022-09-06;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;25;0;10;0;6;5,3346;;;0,213384;0,53346;186,711;;9,33555;
2022-09-06;2022-09-06;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;121;0;38;0;17;15,1147;;;0,124915;0,397755;529,0145;;26,450725;
2022-09-06;2022-09-06;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;48;actions:link_click;12412;23720;1,866875;89,61;2022-10-31;1,911054;46;0,290894;2764;0,03242;1194;0,07505;359;319,1869;0,222688;0,096197;0,11548;0,267326;11171,5415;124,668469;558,577075;6,233423
2022-09-06;2022-09-06;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;67;actions:link_click;11856;21933;1,02194;68,47;Contínuo;1,849949;65;0,360188;2255;0,030364;1021;0,067062;262;232,9442;0,190199;0,086117;0,103301;0,228153;8153,047;119,074733;407,65235;5,953737
2022-09-05;2022-09-05;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;1733;0;691;0;263;233,8333;;;0,13493;0,338398;8184,1655;;409,208275;
2022-09-05;2022-09-05;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;675;0;249;0;108;96,0228;;;0,142256;0,385634;3360,798;;168,0399;
2022-09-05;2022-09-05;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;47;actions:link_click;11572;18874;1,479149;69,52;2022-10-31;1,631006;47;0,392074;1261;0,055131;559;0,124365;163;144,9233;0,10897;0,048306;0,114927;0,259255;5072,3155;72,961961;253,615775;3,648098
2022-09-05;2022-09-05;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;70;actions:link_click;13304;23205;0,991429;69,4;Contínuo;1,744212;68;0,344753;2137;0,032475;1015;0,068374;244;216,9404;0,160628;0,076293;0,101516;0,213734;7592,914;109,407983;379,6457;5,470399
2022-09-18;2022-09-18;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;111;actions:link_click;28344;58116;2,315225;256,99;2022-09-30;2,050381;109;0,290798;10836;0,023716;3816;0,067345;1568;1394,1088;0,382303;0,134632;0,128655;0,365332;48793,808;189,866563;2439,6904;9,493328
2022-09-18;2022-09-18;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;76;actions:link_click;13440;24109;0,984211;74,8;Contínuo;1,793824;74;0,377452;3640;0,020549;1482;0,050472;472;419,6552;0,270833;0,110268;0,11529;0,283168;14687,932;196,362727;734,3966;9,818136
2022-09-17;2022-09-17;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;92;actions:link_click;26088;51520;2,745978;252,63;2022-09-30;1,974854;85;0,256211;7315;0,034536;2858;0,088394;1108;985,1228;0,280397;0,109552;0,134672;0,34469;34479,298;136,481408;1723,9649;6,82407
2022-09-17;2022-09-17;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;62;actions:link_click;11208;21166;1,144839;70,98;Contínuo;1,888473;57;0,359066;2588;0,027427;1104;0,064293;345;306,7395;0,230907;0,098501;0,118524;0,277844;10735,8825;151,252219;536,794125;7,562611
2022-09-16;2022-09-16;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;77;actions:link_click;23936;45305;3,265065;251,41;2022-09-30;1,892756;77;0,260457;4561;0,055122;1832;0,137233;664;590,3624;0,19055;0,076537;0,129437;0,32225;20662,684;82,1872;1033,1342;4,10936
2022-09-16;2022-09-16;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;55;actions:link_click;10236;19909;1,238909;68,14;Contínuo;1,944998;51;0,321463;1654;0,041197;785;0,086803;213;189,3783;0,161587;0,07669;0,114497;0,241246;6628,2405;97,273855;331,412025;4,863693
2022-09-15;2022-09-15;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;76;actions:link_click;20968;42427;3,16;240,16;2022-09-30;2,023417;75;0,245127;3633;0,066105;1608;0,149353;503;447,2173;0,173264;0,076688;0,123099;0,27812;15652,6055;65,175739;782,630275;3,258787
2022-09-15;2022-09-15;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;69;actions:link_click;9924;19922;0,988551;68,21;Contínuo;2,007457;66;0,391527;1586;0,043008;755;0,090344;177;157,3707;0,159815;0,076078;0,099225;0,208438;5507,9745;80,750249;275,398725;4,037512
2022-09-14;2022-09-14;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;79;actions:link_click;21316;40877;2,805823;221,66;2022-09-30;1,917667;78;0,271546;2969;0,074658;1358;0,163225;421;374,3111;0,139285;0,063708;0,126073;0,275634;13100,8885;59,10353;655,044425;2,955177
2022-09-14;2022-09-14;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;57;actions:link_click;10168;19302;1,182982;67,43;Contínuo;1,898308;52;0,341933;1393;0,048406;675;0,099896;175;155,5925;0,136998;0,066385;0,111696;0,230507;5445,7375;80,761345;272,286875;4,038067
2022-09-13;2022-09-13;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;82;actions:link_click;21032;41053;2,392317;196,17;2022-09-30;1,95193;81;0,284997;3958;0,049563;1716;0,114318;543;482,7813;0,188189;0,08159;0,121976;0,281341;16897,3455;86,136236;844,867275;4,306812
2022-09-13;2022-09-13;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;63;actions:link_click;11131;20791;1,098571;69,21;Contínuo;1,867847;60;0,317445;1968;0,035168;945;0,073238;213;189,3783;0,176804;0,084898;0,096229;0,2004;6628,2405;95,769983;331,412025;4,788499
2022-09-12;2022-09-12;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;58;actions:link_click;19892;33501;2,782586;161,39;2022-09-30;1,684144;56;0,244769;2629;0,061388;1238;0,130363;398;353,8618;0,132164;0,062236;0,134599;0,285833;12385,163;76,740585;619,25815;3,837029
2022-09-12;2022-09-12;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;54;actions:link_click;13048;20189;1,322778;71,43;Contínuo;1,547287;52;0,331864;2038;0,035049;937;0,076233;215;191,1565;0,156193;0,071812;0,093796;0,204009;6690,4775;93,664812;334,523875;4,683241
2022-09-25;2022-09-25;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;72;actions:link_click;20561;41316;3,354861;241,55;2022-09-30;2,009435;68;0,2614;7579;0,031871;2668;0,090536;1105;982,4555;0,36861;0,12976;0,129629;0,368237;34385,9425;142,355382;1719,297125;7,117769
2022-09-25;2022-09-25;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;48;actions:link_click;10697;20275;1,557708;74,77;Contínuo;1,895391;48;0,305795;2991;0,024998;1228;0,060888;383;340,5253;0,279611;0,114799;0,11385;0,277301;11918,3855;159,400635;595,919275;7,970032
2022-09-24;2022-09-24;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;69;actions:link_click;20384;40034;3,404058;234,88;2022-09-30;1,963991;67;0,272269;5482;0,042846;2090;0,112383;863;767,2933;0,268936;0,102531;0,139966;0,367126;26855,2655;114,33611;1342,763275;5,716806
2022-09-24;2022-09-24;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;63;actions:link_click;10105;18779;1,147302;72,28;Contínuo;1,858387;59;0,394057;2272;0,031813;962;0,075135;288;256,0608;0,224839;0,0952;0,112703;0,266175;8962,128;123,99181;448,1064;6,19959
2022-09-23;2022-09-23;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;66;actions:link_click;20273;40044;3,297576;217,64;2022-09-30;1,975238;65;0,267206;4632;0,046986;1902;0,114427;693;616,1463;0,228481;0,093819;0,133019;0,323947;21565,1205;99,0862;1078,256025;4,95431
2022-09-23;2022-09-23;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;55;actions:link_click;10058;18656;1,206;66,33;Contínuo;1,854842;53;0,337693;2040;0,032515;854;0,07767;252;224,0532;0,202824;0,084908;0,10983;0,262357;7841,862;118,224966;392,0931;5,911248
2022-09-22;2022-09-22;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;86;actions:link_click;21960;43172;2,726163;234,45;2022-09-30;1,965938;85;0,28954;3903;0,060069;1746;0,134278;604;537,0164;0,177732;0,079508;0,137591;0,30757;18795,574;80,168795;939,7787;4,00844
2022-09-22;2022-09-22;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;48;actions:link_click;9832;17647;1,417083;68,02;Contínuo;1,794854;48;0,374001;1796;0,037873;806;0,084392;213;189,3783;0,182669;0,081977;0,105444;0,234961;6628,2405;97,445465;331,412025;4,872273
2022-09-21;2022-09-21;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;78;actions:link_click;22159;42248;2,606923;203,34;2022-09-30;1,906584;75;0,267468;3469;0,058616;1568;0,129681;476;423,2116;0,15655;0,070761;0,121998;0,269905;14812,406;72,84551;740,6203;3,642276
2022-09-21;2022-09-21;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;58;actions:link_click;11383;20457;1,165;67,57;Contínuo;1,797154;53;0,303075;1736;0,038923;796;0,084887;193;171,5963;0,152508;0,069929;0,098846;0,215573;6005,8705;88,883684;300,293525;4,444184
2022-09-20;2022-09-20;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;79;actions:link_click;24567;48152;2,770253;218,85;2022-09-30;1,960028;78;0,253364;4811;0,04549;2074;0,105521;654;581,4714;0,195832;0,084422;0,120863;0,280362;20351,499;92,992913;1017,57495;4,649646
2022-09-20;2022-09-20;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;46;actions:link_click;12177;21636;1,509565;69,44;Contínuo;1,776792;45;0,281938;2082;0,033353;943;0,073637;243;216,0513;0,170978;0,077441;0,103771;0,229111;7561,7955;108,896825;378,089775;5,444841
2022-09-19;2022-09-19;Traffic||Branding geral||Dinamic_per_city;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;109;actions:link_click;27864;55626;2,238716;244,02;2022-09-30;1,996339;107;0,275051;5654;0,043159;2460;0,099195;793;705,0563;0,202914;0,088286;0,1247;0,286608;24676,9705;101,126836;1233,848525;5,056342
2022-09-19;2022-09-19;Traffic||Branding geral||Dinamic_full_time;active;70;Diário;Clique de 7 dias ou visualização de 1 dia;62;actions:link_click;13224;23900;1,153871;71,54;Contínuo;1,80732;58;0,309623;2140;0,03343;952;0,075147;249;221,3859;0,161827;0,07199;0,103451;0,232548;7748,5065;108,310127;387,425325;5,415506
2022-10-02;2022-10-02;Reach||Branding geral||Matriz_fulltime_test(OBJ);active;100;Diário;Clique de 7 dias ou visualização de 1 dia;14421;reach;14421;15629;7,41072;106,87;Contínuo;1,083767;5;0,095975;88;1,214432;30;3,562333;10;8,891;0,006102;0,00208;0,101034;0,296367;311,185;2,911809;15,55925;0,14559
2022-10-02;2022-10-02;Reach||Promo Novo Atacarejo||Upsell_test;inactive;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;4916;reach;4916;5137;21,731082;106,83;2022-10-31;1,044955;7;0,330932;25;4,2732;9;11,87;4;3,5564;0,005085;0,001831;0,142256;0,395156;124,474;1,16516;6,2237;0,058258
2022-10-02;2022-10-02;Reach||Branding_reach2x||Dinamic_affiliate_test;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;53121;reach;53121;81184;5,606822;297,84;2022-10-28;1,528284;43;0,098542;18316;0,016261;5936;0,050175;2622;2331,2202;0,344798;0,111745;0,127278;0,392726;81592,707;273,948116;4079,63535;13,697406
2022-10-02;2022-10-02;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;7;0;1;0;1;0,8891;;;0,127014;0,8891;31,1185;;1,555925;
2022-10-02;2022-10-02;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
2022-10-02;2022-10-02;Traffic||Branding geral||Dinamic_per_city;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-30;0;;0;301;0;88;0;44;39,1204;;;0,129968;0,44455;1369,214;;68,4607;
2022-10-02;2022-10-02;Traffic||Branding geral||Dinamic_full_time;recently_completed;70;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-30;0;;0;207;0;53;0;22;19,5602;;;0,094494;0,36906;684,607;;34,23035;
2022-10-01;2022-10-01;Reach||Branding geral||Matriz_fulltime_test(OBJ);active;100;Diário;Clique de 7 dias ou visualização de 1 dia;1690;reach;1690;1758;69,994083;118,29;Contínuo;1,040237;1;0,227531;99;1,194848;50;2,3658;16;14,2256;0,05858;0,029586;0,143693;0,284512;497,896;4,209113;24,8948;0,210456
2022-10-01;2022-10-01;Reach||Promo Novo Atacarejo||Upsell_test;inactive;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;800;reach;800;842;146,9375;117,55;2022-10-31;1,0525;2;0,23753;22;5,343182;9;13,061111;3;2,6673;0,0275;0,01125;0,121241;0,296367;93,3555;0,794177;4,667775;0,039709
2022-10-01;2022-10-01;Reach||Branding_reach2x||Dinamic_affiliate_test;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;48848;reach;48848;66587;4,079594;199,28;2022-10-28;1,363147;31;0,094613;9221;0,021612;3654;0,054537;1658;1474,1278;0,188769;0,074803;0,159866;0,403429;51594,473;258,904421;2579,72365;12,945221
2022-10-01;2022-10-01;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
2022-10-01;2022-10-01;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
2022-10-01;2022-10-01;Traffic||Branding geral||Dinamic_per_city;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-30;0;;0;239;0;101;0;35;31,1185;;;0,130203;0,308104;1089,1475;;54,457375;
2022-10-01;2022-10-01;Traffic||Branding geral||Dinamic_full_time;recently_completed;70;Diário;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-30;0;;0;794;0;372;0;109;96,9119;;;0,122055;0,260516;3391,9165;;169,595825;
2022-09-30;2022-09-30;Reach||Branding geral||Matriz_fulltime_test(OBJ);active;100;Diário;Clique de 7 dias ou visualização de 1 dia;23800;reach;23800;24211;0,930672;22,15;Contínuo;1,017269;7;0,070216;303;0,073102;125;0,1772;39;34,6749;0,012731;0,005252;0,114439;0,277399;1213,6215;54,791038;60,681075;2,739552
2022-09-30;2022-09-30;Reach||Promo Novo Atacarejo||Upsell_test;inactive;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;38648;reach;38648;38648;1,580159;61,07;2022-10-31;1;15;0,075036;352;0,173494;177;0,345028;50;44,455;0,009108;0,00458;0,126293;0,251158;1555,925;25,47773;77,79625;1,273887
2022-09-30;2022-09-30;Reach||Branding_reach2x||Dinamic_affiliate_test;active;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-10-28;0;;0;;;;;;;;;;;;;;
2022-09-30;2022-09-30;Reach||Vaquejada||Apoio;completed;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;0;reach;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
2022-09-30;2022-09-30;Traffic||Vaquejada ||Lagarto;not_delivering;Usando orçamento do conjunto de anúncios;0;Clique de 7 dias ou visualização de 1 dia;;;0;0;;0;2022-09-04;0;;0;;;;;;;;;;;;;;
